id,name,genre,reviews,rating,songs,seconds,genre_black,genre_death,genre_deathcore,genre_doom,genre_folk,genre_gothic,genre_grindcore,genre_heavy,genre_metalcore,genre_power,genre_progressive,genre_symphonic,genre_thrash,word_count,word_count_uniq,words_per_song,words_per_song_uniq,seconds_per_song,word_rate,word_rate_uniq,unique_first_words,N,types,TTR,logTTR,MTLD,logMTLD,vocd-D,logvocd-D
246,Corrosion of Conformity,Crossover/Sludge/Southern Metal,51,75.67,91,20214,0,0,0,0,0,0,0,0,0,0,0,0,0,12555,2048,138,22.51,222.1,0.6211,0.1013,1687,12555,2048,0.1631,0.8079,254,5.537,128.2,4.854
6795,Trivium,"Metalcore, Thrash/Heavy Metal",69,67.75,86,24481,0,0,0,0,0,0,0,1,1,0,0,0,1,17274,2145,200.9,24.94,284.7,0.7056,0.08762,1690,17274,2145,0.1242,0.7862,112.2,4.72,115,4.745
168,Overkill,Thrash Metal; Thrash/Groove Metal,204,78.65,154,47540,0,0,0,0,0,0,0,0,0,0,0,0,1,32332,3256,209.9,21.14,308.7,0.6801,0.06849,1698,32332,3256,0.1007,0.7789,183.6,5.213,110.5,4.705
150,Amon Amarth,Melodic Death Metal,166,80.27,100,29514,0,1,0,0,0,0,0,0,0,0,0,0,0,19677,2458,196.8,24.58,295.1,0.6667,0.08328,1699,19677,2458,0.1249,0.7896,306.8,5.726,126.7,4.842
70,Testament,Thrash Metal,168,72.45,98,26938,0,0,0,0,0,0,0,0,0,0,0,0,1,18229,2462,186,25.12,274.9,0.6767,0.0914,1699,18229,2462,0.1351,0.7959,233.8,5.454,119.2,4.781
44,Nevermore,"Power/Thrash Metal (early), Groove/Progressive Metal (later)",111,78.57,68,21330,0,0,0,0,0,0,0,0,0,1,1,0,1,11967,1899,176,27.93,313.7,0.561,0.08903,1706,11967,1899,0.1587,0.804,191.8,5.256,103.8,4.642
140,Annihilator,Technical Speed/Thrash Metal (early); Groove/Thrash Metal (later),172,69.12,154,45425,0,0,0,0,0,0,0,0,0,0,0,0,1,25270,2932,164.1,19.04,295,0.5563,0.06455,1719,25270,2932,0.116,0.7875,210.9,5.351,101.4,4.619
1427,Ayreon,Progressive Metal/Rock,46,85.14,79,26063,0,0,0,0,0,0,0,0,0,0,1,0,0,17116,2351,216.7,29.76,329.9,0.6567,0.0902,1723,17116,2351,0.1374,0.7963,131.4,4.878,110.7,4.707
759,Wolf,Heavy Metal,30,87.29,66,18645,0,0,0,0,0,0,0,1,0,0,0,0,0,10538,1771,159.7,26.83,282.5,0.5652,0.09499,1733,10538,1771,0.1681,0.8075,225.4,5.418,103.5,4.64
335,Machine Head,"Groove/Thrash Metal, Nu-Metal",123,54.22,93,30569,0,0,0,0,0,0,0,0,0,0,0,0,1,21452,3009,230.7,32.35,328.7,0.7018,0.09843,1741,21452,3009,0.1403,0.8031,215.3,5.372,113.9,4.735
100482,Whitechapel,Deathcore,69,48.33,57,13333,0,0,1,0,0,0,0,0,0,0,0,0,0,11873,1870,208.3,32.81,233.9,0.8905,0.1403,1744,11873,1870,0.1575,0.803,225.1,5.417,101,4.615
547,Pain of Salvation,Progressive Rock/Metal,51,84,78,26228,0,0,0,0,0,0,0,0,0,0,1,0,0,20170,2441,258.6,31.29,336.3,0.769,0.09307,1753,20170,2441,0.121,0.7869,201.4,5.305,125.7,4.834
379,Manilla Road,Epic Heavy/Power Metal,88,85.83,151,52942,0,0,0,0,0,0,0,1,0,1,0,0,0,20469,2674,135.6,17.71,350.6,0.3866,0.05051,1758,20469,2674,0.1306,0.795,250.8,5.525,88.22,4.48
106,Edge of Sanity,Progressive Death Metal,40,77.86,57,17339,0,1,0,0,0,0,0,0,0,0,1,0,0,11311,1892,198.4,33.19,304.2,0.6523,0.1091,1783,11311,1892,0.1673,0.8084,320.7,5.77,104.7,4.651
242,God Dethroned,Blackened Death Metal,31,85.4,78,21598,0,1,0,0,0,0,0,0,0,0,0,0,0,11905,2007,152.6,25.73,276.9,0.5512,0.09293,1783,11905,2007,0.1686,0.8103,198.6,5.291,105.3,4.657
